,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,simpl,movimiento,loos,stitch,flat,spare,soft,u,sharp,jag,same,christ,numer,undammag,power,olympu,beyond,sever,oldest,besi,small,bennet,effici,super,refurbish,okai,full,punctur,fanci,liquid,regular,feasibl,pricei,asa,short,unabl,backup,e,cheaper,intrus,newer,strain,clever,hard,impress,fastest,hace,cuando,instant,digit,enough,pleas,clutter,unclear,outer,faulti,cariti,fleshi,soft,expens
,origin,fals,essenti,tamrac,resist,frustat,doubl,flexibl,adorn,hard,quick,carl,next,besi,fine,nervou,care,john,rid,smart,next,postiv,simul,porqu,light,difer,semi,imposs,fine,ontim,plastic,lowest,sturdi,le,fast,low,complet,reason,seriou,unnatur,spheric,sweati,least,wifi,huge,smaller,intellig,profesion,useful,exact,longer,unexpect,sure,geed,e,fast,essenti,aint,true,easi
,effici,planetari,digit,complic,consecut,brodcast,spare,urban,handi,excit,sever,prompt,handi,incompat,satisfi,ski,bushnel,lowest,reliabl,neotherm,cool,beta,profesion,difer,complet,preced,cheap,definetli,small,rude,steril,photogen,old,mobi,larg,origin,extra,drastic,lazi,movimiento,clear,hazi,lensmat,visual,sever,small,simpl,filmada,elast,notriou,critic,nearbi,accur,unfriendli,digit,possibl,prompt,swift,profession,new
,littl,instantan,plastic,programm,solid,cmo,okai,nimh,recomend,spare,small,underwat,small,proprietari,soni,nimh,ex,horticultur,expens,dreami,old,scratch,prompt,vario,soft,east,initi,clear,vertic,melvil,sima,movimiento,blank,control,spare,local,slight,overnight,satisfactori,superfast,littl,ridicul,panson,third,easier,sure,imagen,uso,forti,essenti,open,hdtv,preshot,digial,prospect,cobi,cordless,awkward,higher,odd
,cold,digita,addit,definetli,petal,conver,instant,targu,intens,legitim,ordinari,wettest,underwat,ontim,easier,underwat,wonder,random,extra,breathtak,superb,steep,next,utilizo,safe,ontim,robust,stupid,long,sure,xpro,stupid,remot,obviou,due,full,better,doubl,heavi,previu,canon,compact,ieee,steep,beauti,lucki,e,posibilidad,canon,akin,newer,duct,legal,svat,multipl,flaki,first,passabl,due,dumb
,sunset,horrend,canon,temporari,import,blunt,simpl,spare,ontim,benefici,soni,brief,valuabl,anxiou,lightweight,bose,much,liquid,complic,nicd,wonder,digita,electron,deter,super,le,useful,returnin,quicktim,sorc,abl,univers,doubl,gravit,whole,l,botan,prompt,abl,accept,deep,cheesi,cheap,neotherm,black,dead,new,excelent,soni,astut,loos,proper,avail,expens,customiz,pioneer,stupid,god,fantast,small
,new,izon,safe,notriou,next,scratch,super,fine,fanci,accept,few,visual,unabl,familur,blurri,second,usual,bent,wireless,sunset,sleek,brodcast,past,apena,new,lowest,other,rep,rural,rd,small,imagen,robust,resulta,nikon,prerecord,e,recharg,complic,consecut,better,pollut,import,opit,bigger,soft,compact,pretenda,most,lowest,new,inner,extra,latter,blue,blurri,unparallel,flexibl,overal,few
,useful,pioneer,best,magnet,pricei,inner,few,littl,full,prodession,deep,besi,second,awar,outdoor,exact,sure,nicd,compatbl,wet,simpl,mesmer,univers,unconfirm,canon,fragment,particular,new,terrif,avid,fat,exhaust,super,speckl,older,bluetooth,secur,sudden,goo,avid,longer,uncomfort,spare,sudden,optic,fair,secur,carrera,eleg,intens,detach,rabel,pro,femal,pad,minimum,least,econo,crisp,singl
,wonder,eagl,interest,wideangl,wider,mobi,origin,heft,tricki,fragment,careful,motiv,first,panason,comfort,obviou,flexibl,arround,last,genuin,casual,raggedi,sure,adapt,hard,jag,bunker,immor,tradit,littl,digit,cheap,origin,pixul,much,heavi,sever,ongo,friendli,wet,ordinari,dumb,cordless,adorn,origin,stupid,complic,pued,mini,obviou,sturdi,standalon,proper,dosnt,onli,independ,clear,readabl,simpl,pleas
,small,silver,x,panason,second,uncompress,separ,digit,pictbridg,crummi,skeptic,indirect,prici,stupid,basic,funni,reput,sudden,carl,pleas,red,sweati,larg,wet,pricei,wari,sharp,pleas,archiv,clandestin,accur,enjoy,ordinari,enjoy,difficult,recondit,handi,voltag,slim,complic,scientif,whole,fanci,jitteri,true,due,littl,impos,plastic,izon,multi,unexplain,sketchi,motiv,young,defect,onli,embarrass,manual,soft
,black,effici,bulki,wristwatch,best,overexposur,numer,execel,reasonalb,awsom,intermedi,detriment,nervou,visual,sleek,right,help,ontim,lensmat,expens,inner,expens,useful,genuin,sleek,closeout,pleas,spare,panason,stupid,other,philosoph,lower,rubbish,variou,extra,competit,decent,interchang,unsuccess,maximum,abl,left,laaast,own,huge,fine,parecia,mani,actual,fat,unreal,cheap,legitim,solid,tilt,dscw,slooow,steadi,red
,essenti,starblast,inclement,uneven,panason,hdmi,huge,wonder,young,hdtv,sharp,complic,cheaper,satisfactori,least,recharg,spare,urban,care,izon,seriou,difer,eleg,unabl,cheap,prompt,precis,postiv,remark,wet,besi,visual,canon,super,accur,digic,reason,known,cramp,melvil,x,pooooooor,extern,wet,fast,sophist,stuck,paracen,recomend,regular,except,ontim,fast,besi,origin,bundl,compact,brief,short,full
,lazi,differnt,littl,associ,hasseblad,expens,basic,unfortun,small,teenag,complic,newborn,panason,fifti,tall,friendli,defect,photogen,high,ontim,local,silver,long,inadequ,hp,mach,cybershot,lmite,exact,lighweight,skeptic,addit,intermedi,faulti,lower,japan,sleek,worthi,clever,addit,sure,fishey,expens,underwat,handi,old,damag,ccd,panason,resist,closer,suffici,real,homedept,top,seller,abl,pre,black,mild
,valuabl,difficult,light,refirbish,giotto,local,flimsi,stylish,panason,photogen,numer,wade,stellar,baltimor,superior,unbeliev,soft,glow,extens,highschool,hard,previu,teenag,profici,outer,red,unexpect,semi,wider,convent,soft,unbeliev,power,frustat,friendli,difficult,surpris,safe,few,savvi,local,mach,littl,tablepod,import,biggest,specifi,flexibl,exact,awkward,vibrant,truth,handicapp,farthest,high,ordinari,gold,jag,last,sharp
,sharp,corvett,remot,pleas,valuabl,slooow,care,sturdi,optic,seamless,second,cluodi,stabl,second,real,excit,fast,cramp,experiment,harsh,recomend,crap,panson,inclin,teen,old,hard,dalla,numer,conventian,fold,multico,valuabl,fwiw,sharp,solid,warm,walmart,unreli,fine,enough,avid,goo,proprietari,decent,pleas,altament,persona,round,steadycam,heavi,proud,lensmat,chevett,nifti,prospect,hard,eleg,super,fals
,prompt,dumb,casual,adequ,mmf,proprietari,inplac,free,special,unavoid,wider,wider,differ,izon,accur,uneven,unabl,nation,wick,rude,sloppi,besi,extra,conventian,origin,long,super,kenrockwel,onli,sophist,local,rabel,portabl,highschool,smaller,huge,addit,less,closer,ontim,extra,passabl,less,unabl,extern,plain,panason,vario,difficult,empti,variou,ubiquit,adequ,smudg,cool,cuti,cheapest,seamless,much,modest
,recharg,smudgi,bold,rabel,help,cluodi,new,surrand,soft,commensur,effortless,univers,retir,unreal,cheaper,temporari,digit,dumb,gold,competit,satisfacori,unsuccess,technic,control,spare,best,extra,scari,surpris,un,luckili,conventian,decent,minut,correct,wifi,valuabl,exact,last,dummi,big,commensur,strong,unexperienc,higher,programm,ambient,ello,first,pleas,extra,simplest,underwat,few,skeptic,bogen,useabl,latin,less,vivid
,onli,cluodi,transworld,empti,shap,consecut,insan,hard,import,crappi,wettest,common,import,unabl,high,carl,broken,suscept,critic,aftermarket,spare,unreli,genuin,ccd,onli,littl,red,higher,minimum,asinin,notic,xpro,high,tema,awesom,entir,remot,svat,jerki,smart,whole,suburban,sloppiest,teenag,regular,blurri,abl,util,lighter,aint,common,lmite,errant,proprietari,skimpi,suscept,dispos,aftermarket,awesom,horribl
,inner,dell,cheaper,contrari,old,fine,bushnel,open,underwat,uneven,cheap,god,lw,conventian,fun,alkalin,exist,kei,chief,newborn,crappi,pleas,hdmi,proprietari,fuji,unavoid,prompt,notriou,complic,christ,particl,earlier,last,compr,such,concav,origin,lowest,smooth,passabl,tini,brilliant,lite,inner,dark,shock,steadi,audifono,less,easi,origin,exclusivel,amateur,brief,fine,breathtak,astound,underwat,solid,decent
,compat,minha,super,better,cold,petti,ideal,extra,free,un,terrif,subtl,convent,weaker,own,panason,blue,bennet,green,chief,same,special,small,prompt,durabl,besi,heavi,satisfactori,regular,programm,fanci,hdtv,free,parecia,comfort,e,voltag,eqival,long,aftermarket,larg,pneumat,delight,diagnost,awesom,full,cold,recomiendo,dedic,slooow,difficult,sharp,compact,fals,secur,brisban,lazi,le,wonder,true
,unstabl,underwat,olympu,inspir,satisfactori,burnabl,local,front,cmo,silver,useless,brasil,remot,best,next,spare,littl,disastr,floresc,pixul,genuin,adorn,seriou,polycarbon,nation,adventur,expens,sharp,inner,wifi,profesion,humbl,wonder,intens,quick,actual,skeptic,rave,valuabl,videograph,offici,smudgi,easyshar,red,enough,last,outer,apena,useless,competit,walkaround,littl,free,swift,stylish,common,closer,prompt,wider,preset
,freestyl,aftermarket,elast,punctur,local,aint,longer,fluffi,brainer,consecut,difficult,unexperienc,variabl,exorbin,fast,unchart,compat,extra,fine,simpl,digit,standbi,soft,fine,flat,indirect,subsequ,prerecord,reali,teenag,neutral,complic,most,incompat,extern,pathet,modest,late,onli,best,plastic,clearer,practic,exhaust,solid,rebel,bastant,problema,resist,thank,essenti,visual,unwant,difficult,basic,stupid,seriou,prerecord,next,solid
,doubl,membran,skateboard,digita,customiz,incompat,much,ontim,carl,fellow,wade,silver,tire,ambigu,unbeliev,whole,loos,extraordinari,ilford,compatbl,maul,fine,decent,ello,stabl,chew,clearer,expens,least,lowest,incred,difficult,hesit,geed,canon,clearer,curiou,spare,effortless,panason,ridicul,celstron,tini,ieee,larger,next,altura,otro,audio,equal,larg,opposit,essenti,estou,cuti,smudg,fine,spare,pleas,loud
,amateur,noisei,stiff,passabl,casual,oili,loos,temporari,extra,panason,readabl,backlit,clearer,overexposur,higher,stiff,electron,backligth,breathtak,ambigu,inspir,aumentado,fast,similar,extern,sequenti,fast,magic,proud,legitim,wors,pre,profession,pued,awar,slim,nearbi,hdtv,short,uneven,avid,flexibl,previou,better,white,friendli,stereo,siempr,singl,panason,own,cmo,inner,blunt,abl,diagnost,brainer,unavoid,cool,spectacular
,crimin,univers,bottom,zipper,advert,manic,less,kei,inner,fifti,core,aumentado,compact,silver,overal,program,true,definetli,spare,care,clearer,teenag,patient,situacion,starter,alphanumer,origin,gerer,sound,local,astound,horticultur,limit,iluminacion,satisfi,more,critic,sleek,ambient,few,brilliant,alon,eleg,duracel,sharp,lesser,few,camara,fanci,inaccur,outsid,cluodi,mani,teenag,durabl,newborn,safe,mosaic,enough,hummingbird
,customiz,dosnt,slim,higher,detach,normal,movabl,photogen,cool,expens,delux,strain,lensmat,inclin,larg,fuji,e,becuas,sure,shorter,artsi,dell,cheapest,punctur,less,postiv,lensmat,hdtv,firewir,digita,clear,advert,young,diagnost,entir,endless,cari,interrupt,essenti,aumentado,exagger,awsom,lazi,gasket,pleas,concav,customiz,quier,sure,reflect,magnet,buzzi,remark,angal,enough,unabl,unus,trave,seriou,lowest
,unus,acceptalb,customiz,besi,furiou,convent,most,sound,same,flexibl,interest,rave,quicker,shorter,enjoi,red,soni,feasibl,wierd,rough,adequ,lowest,white,digita,respons,econo,quiet,practic,less,fine,mani,smudg,real,brodcast,bright,sure,effect,audibl,safe,obviou,graphic,smudg,full,uneven,wonder,second,soft,iluminacion,competit,audio,suffici,digit,crisp,aumentado,ideal,reachabl,soni,diagon,import,wide
,unabl,lowest,real,secur,liquid,verbatim,lowest,wrest,wors,equal,full,second,microscopi,pleas,love,interest,smart,fleshi,remot,brisban,crazi,unstabl,neat,imovi,prompt,difficult,next,newborn,disgrac,carl,second,spare,reccommend,utilizo,handi,minidv,constant,temporari,sleek,rubbish,clearer,wifi,onlin,adequ,satisfi,sharp,clumsi,situacion,cool,littl,expens,legitim,visabl,agress,reason,hdtv,thick,feasibl,normal,entir
,interact,cobi,seper,pooooooor,tamrac,exorbin,ballist,snug,wide,sudden,permafocu,oblig,bushnel,sorc,help,lowest,avail,canon,outer,skate,stabl,inner,ontim,grand,sever,hungri,incorrect,inclin,friendli,moot,greatest,silver,yr,movimiento,recommend,pleas,overnight,satisfactori,sure,commensur,differ,clear,standard,readabl,slow,stellar,wonder,soport,commerci,interest,safe,easi,useful,sophist,afford,elctron,mule,ontim,right,inadequ
,neutral,next,more,liquid,cheapest,shadi,dispos,independ,dispos,temporari,least,estou,beauti,third,sturdi,e,complet,optimum,calcul,legitim,handi,distinct,special,unhelp,nicer,underli,scath,aint,clear,bare,stabl,digita,thick,concern,light,underwat,softer,latest,anamorph,fort,surpris,fals,equal,digit,such,readi,necesaria,nadi,necessari,conventian,narrow,wet,chatti,liquid,wick,local,young,hard,bulki,uneven
,remark,unresolv,high,dosnt,ident,fleshi,greater,hdtv,kei,decent,past,french,littl,rough,thin,next,low,disturb,inner,stupid,flexibl,patient,real,special,lightweight,excit,wireless,wider,hard,tapeless,cleaner,glow,rewrit,passabl,fantast,dec,red,pristin,tire,unexpect,ampl,uniniti,exact,fleshi,soni,fals,decent,ring,stainless,intact,neat,dreami,much,urban,minor,recommand,instant,sudden,worth,fort
,variabl,unhappi,special,proper,stiff,wider,intern,lighweight,unequivoc,prompt,avid,cheazi,outer,legitim,attract,entir,best,next,essenti,experiment,assist,conventian,readabl,speckl,frustrat,illog,goo,aumentado,best,pathet,sharp,local,clear,sloppi,tight,fanci,front,visual,major,difer,skeptic,fredmiranda,low,photogen,cheap,legitim,queremo,rango,next,ident,constant,mobi,stylish,convent,breathtak,definetli,safari,fine,avail,focal
,beauti,suscept,red,royal,terrif,lumix,easier,chevett,valuabl,genuin,elast,lumix,deter,movimiento,tini,opposit,local,help,easier,un,intermedi,prompt,relax,flexibl,wonder,margin,daili,tapeless,second,aumentado,ontim,equal,shaki,jingl,plastic,carl,whole,uneven,easier,frustat,awar,aftermarket,surendranadha,christ,previou,harder,grand,dolbi,ill,fanci,sharpest,indirect,next,difer,more,empti,loos,avid,open,subtl
,semi,exclusivel,sure,hdtv,wonder,powershot,expens,solid,permafocu,gripe,inspir,special,real,reddish,stabl,small,clear,fort,e,intrus,mani,odd,normal,oblig,interchang,disturb,sever,rude,sophist,prompt,incorrect,lemon,local,posibilidad,tini,onli,hyper,cinemat,outrag,imovi,inexpens,few,anamorph,onec,fantast,straight,sorri,condensacion,low,canon,long,bushnel,distant,encompass,busi,advertis,hilli,other,close,exquisit
,acceptalb,sophist,most,oblig,sloppi,extravag,nimh,cheesi,benefici,sweati,unconfirm,exquisit,prospect,equal,free,powershot,handi,univers,unmatch,onboard,wider,proprietari,instant,superfast,wet,stupid,old,patient,competit,scratch,tight,excit,variabl,ccd,addit,sound,sure,rabel,ampl,excit,clean,photojournalist,challeg,crappi,normal,exorbin,sturdi,fals,higher,variabl,sight,terrif,nessasari,patient,recommand,sturdi,insan,ludicr,previou,genuin
,instant,facial,other,photogen,hyster,tablepod,bottom,most,essenti,prerecord,onboard,whei,femal,benefici,smooth,local,small,convent,cobbleston,returnin,person,wider,fat,simplest,dead,exquisit,deepest,flexibl,import,hdtv,numer,lensmat,lanc,aumentado,pleas,graini,such,feasibl,ordinari,hind,afford,weird,nervou,opic,recharg,individu,eleg,probado,critic,superfast,avid,exquisit,less,beta,fourth,intact,unnecessari,wispi,sturdi,lighter
,seriou,edmund,pleas,ampl,l,mickei,primari,beauti,detach,cluodi,stabl,hard,lazi,mosaic,stiff,huge,nope,refirbish,environment,postiv,stiff,xx,easier,tricki,big,dandi,obscen,unsuit,independ,cheazi,big,lene,sleek,nadi,bigger,tight,latest,sever,pro,brodcast,careful,unus,compact,flaki,entir,smallish,magnet,adapt,notic,picki,wider,unreli,caffein,unhappi,much,unconfirm,multifunct,genuin,huge,unnatur
,top,becuas,sleek,spare,notic,emphai,thick,whoosh,bulki,special,light,disastr,direct,camrea,super,origin,doubl,anxiou,mold,ostentati,shoddi,mobi,smart,aint,low,samsung,reliabl,movimiento,harsh,arround,ordinari,opposit,pro,feasibl,wide,differ,light,astronom,main,pneumat,desktop,new,x,smudg,cool,extra,white,sudden,digic,useless,simpl,unsuccess,few,frustat,power,aint,skeptic,unabl,outstand,same
,old,lazi,huge,independ,soft,colorado,rug,loos,cb,unharm,clever,cound,lower,seamless,everydai,analog,chines,muddi,separ,unexpect,green,john,closer,gripe,reset,unclear,monterei,pre,origin,awar,last,huge,beauti,inner,least,crap,versaltil,neotherm,uneven,rep,solid,cmo,regular,fellow,super,clandestin,next,east,pleas,celebr,extrem,awsom,sophist,ontim,cramp,origin,heavi,marvel,difficult,awkward
,consecut,scari,stabl,dandi,readi,reddish,prime,few,sure,sophist,special,other,cheapest,liquid,black,total,normal,reachabl,wet,awkward,close,faint,wifi,expens,fourth,special,bushnel,illog,empti,useabl,common,izon,effici,blurai,raw,corpor,googl,agress,competit,genuin,prompt,geograph,clearer,polycarbon,rebel,regular,beauti,necesidad,high,imposs,better,conventian,intermedi,other,abov,warmer,high,disastr,superb,indirect
,firewir,aumentado,ballist,gripe,regular,stupid,conveni,wiev,eleg,cb,patient,passabl,soft,muddi,huge,dell,closer,minut,challeg,aint,quick,smudg,remot,histor,incorrect,prerecord,worht,particular,smart,tamrac,extra,independ,import,imovi,blue,dead,fabul,aftermarket,most,punchi,smash,pocketi,essenti,equal,addit,larg,tripod,porqu,stupid,excit,popular,teenag,numer,differnt,weird,silver,advanc,angal,easier,shorter
,genuin,sorc,fuji,sc,addit,melvil,impromptu,prime,sensibl,unclear,short,john,free,submerg,wireless,phenomen,sleek,elctron,hard,funni,rigid,rd,finnicki,adventur,complic,unhappi,higher,littl,treeland,fellow,permafocu,lousi,enorm,carrera,dark,backlit,littl,nicd,same,bluetooth,friendli,cheazi,interchang,special,close,singl,unbeat,tapeless,wonder,cam,black,other,beauti,excit,cushion,kinda,inclement,digita,differ,chromat
,sleek,unabl,similar,ment,first,notic,sure,fort,unpredict,harder,hyster,tediou,steadi,asinin,less,free,sharp,associ,cheap,visual,vital,exclusivel,debat,care,high,separ,veteran,mobi,tricki,satisfactori,fine,avid,recent,siempr,right,nation,enough,urban,wonder,differnt,forese,horticultur,thinner,digial,heavi,solid,unabl,evolt,speedi,aftermarket,fine,critic,reluct,hyster,dusti,visual,panson,flsh,second,smaller
,programm,arround,free,newborn,wors,monochrom,overal,small,nikon,rough,extern,scari,less,intens,true,teenag,tripod,cheaper,botan,environment,afford,movimiento,tini,exorbin,broken,momentari,thankfulli,shadi,soni,adequ,remark,marvel,special,impos,simpl,lighter,dell,colorado,snorkel,dramat,sunset,careful,typic,chevett,automat,white,cool,sloppi,surpris,scratch,butteri,polycarbon,nervou,audibl,consecut,tediou,satisfactori,jumpi,l,stereo
,cool,visual,adequ,unsuccess,sturdi,sweati,panason,embarrass,differ,cheazi,braid,funni,normal,independ,whole,sticki,essenti,exist,beauti,brainer,steadi,liquid,phenomen,priceless,cheaper,nervou,inspir,cluodi,delight,friendli,spare,temporari,second,genuin,normal,worthi,exact,flagship,smart,beati,straight,canon,separ,highschool,spare,unrel,mucho,combinaci,daili,eleg,convent,l,fine,nervou,neutral,ideal,normal,unfriendli,loud,unus
,stiff,complic,hawaii,fellow,handi,sensat,snug,corvett,skeptic,clear,panason,buoyant,goo,clear,posit,dissapoint,inspir,pathet,conveni,shaki,heavi,prodession,essenti,rabel,expens,horticultur,associ,smudg,simpl,benefici,red,fine,terrif,uso,afford,small,cybershot,sloppi,normal,plain,remark,quick,new,prodigi,favorit,histor,tricki,programm,portabl,pre,effici,manic,full,pneumat,open,mobi,diagon,unclear,lightweight,closer
