,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,gentl,unbeliev,danger,croch,portabl,delai,stabl,starter,portabl,utter,red,insul,lower,comfi,extra,recom,inexpens,quicker,wide,lucki,calm,dora,ipod,hot,eddi,solid,small,short,conveni,dirti,readi,yeah,uncomfort,slipperi,mislead,local,ador,older,short,matic,cool,restless,ador,inop,tight,dry,huge,ador,true,detail,low,soft,neutral,noisi,horribl,medium,low,real,similar,starter
,decent,compact,comfi,similar,constant,horribl,tini,uneven,close,confid,dry,solid,expens,aw,heavier,messi,spare,royal,previou,harm,tough,unsaf,slow,accur,happier,unabl,toughest,toxic,origin,essenti,difficult,lucki,discreet,squirmi,local,cubbi,bulki,lame,previou,messi,honest,glow,due,tricki,wet,unsaf,frustrat,strang,high,inexpens,rough,comfi,slight,usabl,gorgeou,privat,cheap,low,tough,commerci
,uncomfort,soft,major,smelli,similar,inexpens,uneven,brown,slight,real,extra,contour,mobil,fine,afraid,creepi,wireless,free,ipod,retail,anxiou,green,intact,slightest,fantast,slow,cheap,d,cute,expens,effici,messi,flexibl,lag,harder,soft,quick,pure,durabl,dunk,full,free,big,tripl,true,due,expens,imposs,clumsi,danger,younger,big,afford,magic,shorter,lighter,rough,accur,big,slow
,terrif,kate,full,softest,beauti,useful,loos,pure,larg,high,free,ski,local,beauti,oldest,greatest,grand,exact,earlier,repeat,main,black,quick,tight,true,previou,newborn,lame,squirmi,greasi,lower,easiest,previou,kiddi,older,lag,difficult,accommod,cool,slipperi,dissapoint,lax,handi,troublesom,addit,sleepless,unstabl,stronger,weak,tradit,strong,standard,simpl,afraid,due,pleasant,superior,thicker,cheaper,singl
,handi,detach,colder,fluffi,mislead,real,wider,slightest,skeptic,small,young,brightest,hot,noisi,lighter,fuzzi,flexibl,compact,tradit,thickest,major,squar,handi,walki,larger,singl,cool,due,comfi,tripl,frozen,sharp,long,reliabl,effect,long,afraid,smallest,tall,major,audio,grit,dry,dispos,constant,asham,dry,fewer,primari,obviou,fortun,beauti,soft,kolcraft,lower,specif,free,grai,fresh,sensit
,flexibl,movabl,snuggl,weaker,busi,medic,white,mpore,easier,major,beauti,odd,strong,addit,tire,rid,free,acid,import,glow,intact,curiou,low,louder,useless,cute,contour,unsaf,close,straight,warm,inexpens,warm,youngest,sturdi,tiniest,deep,acid,wet,froggi,quiet,lucki,popular,harm,harder,sippi,stabl,shallow,easier,sleigh,dispos,major,bulki,stupid,sick,reliabl,older,newer,earli,herbal
,minor,safest,plain,readi,high,cheap,larger,effect,wooden,ducki,solid,acid,fabul,soft,longer,shallow,cool,mealtim,wors,unabl,durabl,random,expens,random,excit,portabl,expens,comfi,everydai,lowest,exact,pregnant,mobi,excess,fresh,unus,greatest,royal,useless,gentl,floppi,strong,picki,mpore,handi,sceptic,durabl,cheer,upright,crazi,red,bulki,wide,popular,lighter,washabl,smooth,short,excit,stiffer
,tini,frequent,unabl,moldi,comfi,terrif,simpl,regular,difficult,fine,horribl,expens,digit,goig,cheeri,unsturdi,compact,deep,mobil,quiet,conveni,retail,singl,stupid,fun,older,import,gener,tradit,blue,aw,doubl,softer,smallest,extra,loudest,simpl,greatest,lower,downstair,addit,intact,educ,utter,friendli,gassi,typic,opposit,busi,easi,uncomfort,uncomfort,warm,thule,convien,accur,pregnant,inexpens,clear,consist
,darn,unibodi,long,blank,huge,faceti,quiet,dealt,short,stiff,dispos,squar,uncomfort,local,cushi,retail,pink,slight,popular,sad,green,regular,lower,exact,durabl,black,due,squar,daili,singl,loud,skeptic,everydai,random,slight,imposs,colicki,comprabl,difficult,previou,effect,forgiv,black,mad,numer,full,upright,johnni,real,pregnant,bulki,hard,beauti,flat,petit,excit,tini,simpler,awar,opaqu
,lighter,easi,cheaper,extra,loos,italian,gross,wont,grand,worthwhil,numer,short,main,user,due,safe,slow,standard,thick,cute,past,sleigh,royal,prematur,strong,thicker,leeri,cherri,special,smoosh,shorter,herbal,difficult,unsatisfi,sensit,successfulli,starter,tiniest,due,ridicul,huge,freebi,durabl,tremend,happier,fine,opposit,clifford,excit,bounci,tight,inconveni,small,uncomfort,previou,taller,simpl,uncomfort,loud,strang
,bigger,danger,sleepi,invert,long,grave,easier,addit,colicki,full,aw,numer,import,cute,full,mustela,strong,young,upright,goldfish,flimsi,dual,short,taller,blue,hard,flexibl,lower,pleasant,starter,higher,polycarbon,heavi,rainforest,close,baffl,weak,ugli,strong,maximum,durabl,busi,mobil,previou,expens,wide,mobil,tradit,tradit,widemouth,stiff,rough,fine,awkward,beauti,short,young,sippi,quick,greatest
,public,import,longer,strong,newborn,honest,scari,taper,cool,crazi,warm,reccomend,durabl,fabul,eddi,cuatro,upcom,beauti,close,reset,low,cute,frustrat,retail,rid,bulki,pricei,fine,larg,opaqu,high,independ,real,smart,due,marvel,cushi,tradit,moldi,biggest,long,unnecessari,flexibl,major,useless,pleasant,flat,warm,sharp,strong,young,spirit,fabul,yakima,free,nation,loos,peg,moldi,greasi
,short,softwood,exact,nation,tradit,suitabl,obnoxi,deep,terrif,unstabl,higher,honest,rid,friendli,portabl,strong,clear,pleasant,comfi,confus,neat,paul,everydai,defect,fortun,cuter,futur,movabl,larger,reliabl,similar,low,similar,busi,portabl,nighttim,low,local,messi,nuclear,opposit,prospect,newborn,paci,young,harder,safer,excit,daytim,pleasant,lighter,imposs,cold,disneyland,uncomfort,squirmi,warm,sharp,portabl,insect
,useless,sand,pregnant,dedic,eddi,expens,effect,bulki,tall,lag,tough,crazi,busi,easier,expens,maneuver,full,clear,stylish,squar,slow,adequ,ultim,short,uncomfort,eddi,quick,rainforest,stylish,lansinoh,big,thrush,christma,quicker,sesam,utter,mobi,thin,greatest,handi,imposs,royal,cute,real,portabl,short,unreli,familiar,readi,couldnt,newborn,crazi,tire,extra,flimsi,extra,huge,safe,frustrat,essenti
,older,portabl,mobil,creepi,past,popular,readi,adament,longer,bright,tight,wireless,real,preciou,grand,mad,aw,brown,awar,unhappi,tall,vagu,effect,classic,superior,full,local,crazi,huge,taller,obviou,crazi,sore,fine,spaciou,rid,larger,grave,unplug,strong,wet,elev,major,jazzi,tall,accur,unusu,bent,pleasant,rectal,tire,dispos,free,crazi,insul,sleek,real,bulki,low,gentl
,cheap,enorm,bigger,pliabl,heavier,adequ,longer,formal,simpl,danger,discreet,lincoln,addit,extra,true,lag,neutral,defect,miser,upcom,long,slightest,flexibl,full,local,angelcar,cheaper,vaug,pricei,regular,conveni,purest,due,thin,warmer,fine,heavi,mobi,slow,bulg,ador,independ,skeptic,horribl,uncomfort,italian,smart,busi,similar,oral,weird,suitabl,larger,stiff,excit,pure,main,bent,realist,cheaper
,cute,independ,easier,true,cheaper,kolcraft,cute,extens,low,mould,lightweight,stiff,futur,collicki,silki,imposs,softer,luckili,afraid,tremend,accept,univers,dead,cheap,correct,taller,ador,smart,solid,poopi,upright,quicker,chime,regular,bulki,enter,wobbl,mobil,fresh,gummi,short,rich,loud,fine,chubbi,sleek,easier,ultim,unforgiv,squar,beauti,lighter,tall,local,wobbl,tiniest,previou,soft,seventh,smoothest
,cheaper,afraid,past,natur,dispos,standard,addit,extra,horribl,z,newborn,straight,origin,staticki,friendli,reset,longer,lounder,countless,vibrant,fine,major,awkward,rid,nervou,long,singl,buttock,portabl,terribel,pure,effici,young,imposs,biggest,unsaf,hot,easier,multipl,tail,youngest,unsatisfi,natur,bellevu,compact,lucki,excit,acid,cozi,detach,main,natur,previou,kiddi,pregnant,missin,cute,compact,singl,privat
,everydai,lightweight,imposs,irrit,short,wont,econom,random,typic,difficult,chairrail,emori,tradit,expens,tradit,yellow,loud,uncomfort,durabl,inexpens,messi,rude,portabl,squar,snug,ideal,previou,utter,quick,goldfish,doubl,bellevu,grai,big,readi,decent,secur,dandi,horribl,dry,larg,softest,realist,stire,similar,multi,bigger,worthwhil,soft,averag,wors,frustrat,thick,long,aw,greatest,univers,extra,high,accur
,plush,upright,daytim,major,wooden,excit,pink,lionheart,flat,regular,cheaper,medic,readi,big,pleasant,remot,huge,greasi,local,easiest,bigger,adjac,blue,prickli,super,bulkier,larger,lightest,useless,poop,messi,floppi,pricei,ducki,cool,low,effect,unstabl,newest,swear,unsaf,inaccur,electr,prickli,bigger,screami,cheeri,fluffi,easiest,shallow,easiest,fair,silent,rid,conveni,bent,strong,smallest,young,weak
,busi,constant,stiffer,safe,gassi,aw,stationari,ski,unsaf,portabl,sad,drool,weak,neat,short,major,dirti,unibodi,white,smallest,higher,friendli,pricei,readi,difficult,wors,silent,fluffi,tough,escap,portabl,silent,handi,sour,busi,adhes,fussi,shaki,tight,squar,bathtim,safer,young,nighttim,warmer,stupid,stuf,eject,heavier,curiou,exact,disneyland,safer,insul,washabl,brown,hot,brown,effect,lansinoh
,easier,retail,softer,pleasant,dry,fast,strong,smaller,white,rainforest,useless,bent,slim,creepi,fanci,taut,simpl,girlli,harass,neat,huge,solid,brown,unus,afraid,usabl,gorgeou,popular,singl,uniqu,larger,irrit,tricki,electron,contour,greasi,upright,curiou,deep,excit,dry,cleaner,import,upbeat,comfi,inaccur,local,vagu,close,grand,comfi,acid,hesit,spirit,complic,benefici,versatil,tangl,ordinari,ordinari
,softer,singl,super,danger,thinner,trasport,higher,ambigu,confid,grand,gross,thule,sooth,l,huge,desper,lucki,imposs,equal,simpl,unabl,flimsi,extra,singl,comfi,prettiest,afraid,staticki,neat,larger,flat,major,durabl,disneyland,stabl,worthi,multipl,ambigu,long,preciou,wide,platex,wireless,thule,longer,messi,rough,reliabl,smooth,supurb,cheap,cool,sweati,full,huge,stabl,uneven,safer,thick,rid
,aw,splinter,bright,crazi,slim,squar,opposit,decent,dispos,young,sturdi,difficult,past,hot,revers,prettiest,upright,black,lightweight,strong,plain,clariti,larg,bebe,ideal,mad,handi,herbal,dispos,inexpens,ergonom,lowest,hot,blue,ador,free,latest,busi,cold,larg,gorgeou,squirmi,compact,snotti,messi,newborn,delight,reccommend,painless,prettiest,durabl,older,expens,silent,import,free,grai,pooki,flat,ideal
,tight,thin,fluffi,snuggl,red,tripl,due,scari,loud,typic,wide,ampl,neat,slow,black,neat,miser,sensit,nonstop,common,local,full,biggest,flat,handi,stabl,thinner,comprabl,popular,acid,longer,loudest,portabl,western,small,perfumi,handi,danger,huggi,afford,soft,extra,white,insul,real,averag,young,real,proud,warm,smooth,twist,averag,prettiest,benefici,tall,wide,inher,messi,pink
,upright,froggi,fine,youngest,imposs,stupid,lightweight,expens,major,regal,greatest,slow,portabl,solid,previou,bright,secur,bent,fabul,familiar,cool,fmvss,defect,unsurpass,thicker,strong,reliabl,subscept,smelli,easiest,differnt,effect,roomi,constant,nervou,reliabl,perman,easi,afford,solid,discreet,singl,dispos,royal,past,seper,wors,overpr,huge,greasi,eddi,flimsier,deep,regular,random,stiff,similar,excit,babiesru,yeasti
,bulki,decent,knit,soft,easier,vaug,dry,terribel,main,comlpic,readi,z,wide,acid,larg,bulki,dry,random,pleasant,disneyland,reliabl,intermitt,longest,blatant,thin,slight,thin,white,lower,durabl,mini,slower,extra,univers,larg,mislead,terrif,stylish,accur,acid,bright,safari,unabl,vagu,origin,magic,lucki,extra,intern,shaki,useless,huge,super,drowsi,true,insul,black,quick,decent,screami
,hesit,weak,ford,sleigh,suitabl,common,short,larg,delight,tight,awar,fine,apt,faulti,neat,restupright,previou,easier,solid,honour,free,accur,weak,reset,tini,happier,warm,widest,handi,exact,durabl,rid,busi,adjac,full,stupid,tire,safe,flexibl,pure,black,floppi,easier,yakima,minor,warm,shorter,previou,overstimul,hot,conveni,ideal,secur,squar,busi,blue,safer,wors,eleg,analyz
,flimsi,useless,fussi,mpore,afraid,dandi,awkward,gross,real,quot,colder,low,loud,averag,deep,handi,standard,movabl,floppi,z,wireless,similar,hot,privat,previou,bake,happier,black,high,rainforest,addit,insul,expens,hot,sick,tougher,crotch,high,leaki,greatest,visibl,tall,noisi,reliabl,typic,huge,decent,worn,nervou,unabl,thicker,bellevu,rough,greatest,match,tush,stylish,groom,hot,sour
,previou,high,fals,standard,blue,big,upcom,major,embroid,inexpens,bigger,creepi,effect,fisherpric,vibrant,stire,young,ghz,delight,lag,extra,straight,unabl,aw,safer,blue,portabl,previou,darn,elast,chubbi,spare,local,cute,softer,outstand,quiet,tall,dispos,comfi,remot,sudden,sturdi,greatest,pricei,thick,wide,fabul,averag,sharp,excit,incorrect,remot,larger,public,lucki,obviou,femal,accur,pregnant
,white,cheap,sturdi,huggi,thick,exact,local,quicker,tight,neat,smaller,tiniest,bright,arbitrari,warm,clear,contour,ador,picki,pleasant,wet,consign,prematur,creepi,singl,contemporari,tripl,adequ,longer,floppi,harm,faster,stabl,immobil,tougher,mad,neat,newborn,frozen,inaccur,local,young,bigger,friendli,stiff,unnecessari,biggest,unus,higher,upcom,high,blade,twist,narrow,higher,sleepless,portabl,hot,defect,lucki
,due,icred,mobi,larg,warm,larger,exact,worthwhil,smooth,worthi,short,terrif,red,floppi,long,knob,short,danger,guilti,low,sturdi,unstabl,white,intermitt,solid,cosmit,major,maneuver,effect,fine,heavi,starter,deep,precari,squar,homemad,yellow,slight,loos,frozen,warm,upbeat,fanci,squar,previou,temporari,slow,stuf,newborn,stupid,shorter,full,comfi,tinylov,solid,remot,twist,sleepless,snuggli,boudreaux
,mobi,care,audio,southern,major,doubl,smaller,polycarbon,thin,univers,multipl,effect,tough,anxiou,convert,electron,bright,frequent,nonexist,grei,origin,forgiv,sore,staticki,inexpens,kiddi,lucki,thickest,real,sleek,fast,painless,thicker,spout,joint,danger,complic,upper,everydai,warm,tini,prettiest,constant,cubbi,sturdi,friendli,handi,lower,grand,long,thick,rid,dry,cross,fine,innov,newborn,doubl,horribl,clear
,wet,unattach,faulti,biggest,ideal,snotti,cheaper,opposit,inportantli,prettiest,excit,inaccur,white,pat,central,fluffi,fair,extra,imposs,real,simpl,fourth,durabl,cute,lower,comfi,traumat,quicker,inexpens,safest,hungri,sudden,youngest,tripl,imposs,froggi,reachabl,forgiv,slipperi,ordinari,scari,sick,peru,forgiv,standard,minor,larg,awsom,effici,desper,tricki,insul,ador,major,wider,adjsut,handi,heavi,flexibl,horrid
,free,uneven,decent,slight,stabl,softest,past,queri,patchwork,popular,scratchi,main,accur,sooth,import,fabul,averag,smart,accur,noisi,red,altern,audio,imposs,plush,wireless,short,fabulosa,horribl,static,everydai,wont,confid,young,icki,busi,pricei,bulki,high,immobil,greater,insist,mad,asham,gentl,crummi,cool,italian,brown,swivel,previou,mislead,quiet,comprabl,imposs,rainforest,taller,slow,free,real
,similar,royal,smelli,withth,older,cherri,pleasant,excess,extend,tripl,honest,bounci,flat,quicker,odd,cracker,durabl,bigger,vibrant,conveni,fair,detach,strong,lould,crazi,inexperiennc,unsur,big,grand,deposit,newest,avent,messi,plasic,darker,frozen,electron,jordan,washabl,complic,handi,quot,inexpens,dual,gassi,hard,real,constant,older,eddi,safer,compat,snug,fabul,narrow,detach,tough,adequ,definitli,care
,countless,outer,addit,sleepi,wide,cancel,odd,wooden,classic,busi,fluffi,yakima,averag,cubbi,pricei,unabl,slight,taller,decent,rid,brown,privat,excit,neat,huge,stun,wide,hot,friendli,cuatro,painless,deem,constant,jonni,whimsic,sick,big,purpl,obviou,thick,shorter,raw,delic,thrown,strang,addit,bore,asham,stabl,familiar,flat,larg,lighter,tall,simpl,dora,durabl,zippabl,greatest,useless
,daili,smart,natur,mobil,pleasant,afford,expens,long,true,noisi,confid,person,electron,yeah,durabl,eddi,local,ridicul,handi,green,afford,rectangular,crazi,upbeat,daili,horrid,loud,larg,import,solid,quicker,vibrant,high,cleaner,comfi,noisi,d,transfer,easiest,forgiv,cheaper,flat,red,arbitrari,lighter,independ,taller,craze,afraid,plesant,readi,funni,blue,sleek,blue,smaller,civic,twist,lucki,spilt
,recom,busi,sooth,stuck,regular,extra,clear,safer,awar,loud,newest,addit,wipeabl,consist,uncomfort,higher,larg,higher,electron,comfi,match,greasi,high,excit,unabl,sturdi,exact,inaccur,compact,leaki,older,obviou,conveni,lousi,flat,essenti,flimsi,taller,solid,sceptic,constant,baffl,anxiou,fickl,ultim,previou,unsaf,shy,regular,comfi,portabl,bigger,newborn,tight,slight,eleg,doubl,occasion,cheap,excit
,singl,recom,young,tiniest,bigger,prettiest,super,doubl,stiff,easier,versatil,rid,earli,heartbeat,sesam,busi,quickread,full,unabl,hollow,delic,fascin,fals,harde,imposs,young,terrif,autist,frozen,lousi,micro,differnt,bigger,lucki,main,unexpect,healthi,wise,safer,prettiest,odd,quilt,crazi,noisi,due,warmer,conveni,frustrat,singl,popular,import,extra,upright,hard,addit,huge,sharp,awkward,origin,decent
,true,skeptic,sour,utter,daili,froggi,fabul,useless,readi,lincoln,plush,tight,deep,lower,sturdi,rectangular,tough,ferri,mobi,wors,extend,bright,easier,alot,ugli,maximum,youngest,tremend,hard,care,grand,effeci,sour,anchor,wet,stiff,unabl,easiest,flat,stiff,conveni,creepi,short,endless,ipod,fabul,busi,lumpi,flimsi,sick,close,unsaf,aw,hesit,red,froggi,major,pivot,exact,tripl
,lower,beauti,flannel,goldilock,difficult,clear,excit,plumb,funni,repetit,addit,long,reluct,silli,detach,tiniest,proud,friendli,slim,full,ideal,analyz,upper,drowsi,breathabl,stiff,natur,electron,sporti,froggi,dual,mild,higher,paralyz,singl,biggest,busi,common,heavi,easiest,royal,vagu,fluffi,purpl,pregnant,young,familiar,young,addit,orang,true,gloriou,red,fine,tight,hard,upright,loos,handi,full
,softest,marvel,frozen,sooth,super,leaki,spare,cracker,sad,red,peg,wide,chubbi,smart,chairrail,trim,skeptic,shy,portabl,festiv,larger,unreli,import,maximum,nicer,desper,crazi,natur,differnt,uno,wet,brest,gorgeou,lould,everydai,grind,past,care,disinfect,older,doubl,harm,difficult,exact,fussi,compact,due,grind,tight,handi,tall,safe,stabl,quot,unsaf,contiual,cheaper,purpl,ugli,sore
,major,startl,tangl,quilt,sore,weak,quick,loud,vibrant,privat,portabl,funni,softer,forgotten,high,fluffl,effect,multipl,public,major,quiet,unus,past,icred,shorter,small,red,royal,blue,est,white,boudreaux,numer,local,herbal,dispos,plush,obviou,higher,fluffi,acid,lag,electron,cute,proper,rhythmic,overs,viola,wobbl,content,longer,raini,imposs,lionheart,thicker,major,decent,inexperiennc,slow,unsturdi
,hot,bigger,lansinoh,lansinoh,origin,pricei,beauti,strong,solid,newborn,cumbersom,adult,hidden,fair,cozi,easier,smooth,stire,addit,sick,liquid,noisi,neautral,frequent,flimsi,disneyland,main,trasport,taller,electron,daili,dedic,skeptic,pat,loud,uniqu,brown,temporari,lucki,lucki,dead,motherhood,endless,acid,free,fluffi,heavi,elast,giant,steep,versatil,young,close,boudreaux,safer,minor,import,versatil,flimsi,retail
,urban,narrow,flat,breathabl,unnecessari,floppi,hollow,thule,younger,blind,prematur,exact,lucki,inaccur,contour,standard,expens,hesit,sturdi,effect,intermitt,messi,longer,smallest,wide,squar,chunki,creepi,small,immobil,pricei,yakima,horribl,expens,newborn,plasic,bright,magic,younger,precari,hot,mould,larg,greasi,pleasant,slower,quiet,portabl,major,rid,lower,cheap,greatest,brown,super,slightest,rid,flat,unhappi,softest
,quiet,previou,cozi,previou,cherri,mpore,closer,trasport,mobil,inaccur,black,lazi,super,full,hyper,beauti,taut,cheaper,ador,herbal,chubbi,lazi,cheap,tinylov,softer,sceptic,overpow,traumat,stupid,artifici,loos,everytim,modern,easier,thicker,treat,hesit,wrestl,cutsi,free,common,vibrant,hot,paulett,visibl,thicken,regular,privat,bigger,conveni,funni,super,quick,flimsi,fluffi,bett,brown,closer,inexpens,dry
,unplug,major,moldi,nighttim,unabl,confirm,flexibl,configur,dark,mad,import,dirti,smaller,plumb,babyish,newborn,flat,flat,familiar,danger,natur,comfi,solid,nighttim,content,seali,scari,care,crazi,citru,silent,free,lucki,messi,dirti,sleigh,previou,noisi,red,worthwhil,trim,silli,jazzi,odd,fast,cracker,comic,horribl,mobil,privat,afford,inexperiennc,rental,appeal,minor,polycarbon,snug,lower,honest,seventh
,contour,public,conveni,homemad,superb,paul,secur,larger,harder,uncomfort,biggest,biggest,sore,faint,obviou,black,bigger,tremend,frustrat,vast,spare,short,busi,squirmi,averag,unstabl,bright,exact,wors,purpl,suffici,thule,flat,danger,thinner,germi,cool,starter,ims,small,greatest,dispos,regular,care,cheap,sassi,bent,nation,expens,huge,pregnant,greatest,full,tiniest,durabl,alright,pricei,portabl,local,true
