,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,clean,clearer,small,defect,rich,ocassion,sophist,lucki,superior,hyacinth,singl,quick,fun,optimist,exact,steep,delici,strong,pleasant,male,alittl,acclim,biggest,crazi,dead,delic,fine,true,thin,instant,easi,gallet,delic,unneccesari,beig,everydai,sharp,rid,muski,easiest,mild,activ,incred,modern,creami,pee,superior,judg,difficult,complex,finest,african,superior,bonniebel,sandalwood,squar,micro,spici,plastic,fast
,friendli,brilliant,biggest,similar,fair,holi,oili,weak,natur,extra,small,minim,superior,pale,full,gooei,soft,uncomfort,super,kirkland,fun,stylish,french,pathet,light,defect,visibl,earlier,full,flyawai,shini,hopeless,pricei,formal,strong,radiant,obviou,cheapest,subtl,modern,sticki,unexcus,darker,full,blond,tremend,intens,formal,mistral,biggest,everydai,escad,embarass,averag,shini,thierri,delici,uplift,lemon,faboo
,beig,familiar,fruiti,static,comfort,fine,tropic,swamp,luxuri,excess,neutral,thusli,flaki,suppl,earthi,full,hard,ident,smoother,weak,fortun,sick,uniqu,zeno,crazi,purport,fake,inflam,huge,este,slight,everydai,harsh,aqualumier,light,prici,fresh,honest,hard,zegna,sheer,pigment,decent,lighter,smoother,previou,full,excit,fruiti,bacteri,black,wide,plastic,capsul,major,activ,longest,bright,huge,barnish
,free,exeprienc,hot,wick,lush,lighter,dark,soooooo,mild,clearer,delici,lye,posit,aggress,larger,nasal,fabul,steep,easier,easi,straight,cleaner,hook,nasal,heavi,reccommend,wors,sick,free,defect,pink,expens,larg,peski,upscal,free,huge,wateri,beauti,inflam,real,aspir,previou,origin,similar,aghast,similar,picki,exquisit,unhappi,fine,biggest,clean,enought,silki,terrif,dry,rejuvinol,fine,heavenli
,wearabl,looooov,heavi,heavenli,clean,skeptic,unpleas,overpr,pink,free,strapless,bow,cold,upper,expens,dire,refresh,unpleas,rich,smoother,pigment,outstand,powderi,bake,quick,safe,accur,feather,special,minim,numer,uncomfort,tini,bold,natur,delici,slight,clearer,pricei,stronger,quick,earlier,pricei,reccommend,thin,biggest,readi,modern,south,hot,tame,null,softer,skeptic,clean,flyawai,cool,ific,orang,narrow
,lower,easiest,natur,este,superior,full,pleasant,wari,main,blisslab,clean,oooo,correct,expens,smooth,radiant,modern,male,stiff,lighter,crisp,highest,numer,gallet,beauti,aggress,bigger,rougher,healthi,brittl,fake,static,dirti,cheaper,pricei,written,unusu,vast,dry,heavenli,multipl,cheaper,younger,unpleas,light,burnt,dull,smaller,inspir,easi,gentl,quick,solid,overnight,compact,vegan,tini,sooth,aftershav,delic
,dead,encas,mistral,everydai,satisfi,dramat,profession,male,bigger,crepe,fair,thin,comfort,micro,loos,este,local,pet,thin,healthi,hard,distinct,safe,faint,due,aw,clear,formal,dark,soku,modern,melt,sophist,clearer,free,pale,crazi,excit,humid,cheaper,warm,bright,huge,steep,special,purg,fabul,tremend,ultim,pain,greasi,miracul,full,unplug,oili,clarison,dead,sharp,creami,regist
,green,mediocr,difficult,honest,posit,suppl,subtl,flyawai,beauti,incred,faux,loos,doubl,easi,sexi,golden,softer,special,short,holi,silki,retread,bigger,weak,major,handsom,cherri,sharp,dirti,similar,yellow,flyawai,dark,inflat,urban,glisten,cheaper,competit,exact,remark,messi,mediocr,oili,uninterrupt,stronger,brittl,fruiti,needless,access,chanel,flat,limit,pricei,burnt,sophist,fast,pleasant,caswellmassei,ooz,fals
,sensit,narrow,bottom,delici,dramat,averag,brilliant,steep,gail,fabul,fabul,mediocr,benzoyl,depress,close,cheapi,hook,bright,full,stiffer,strong,clearer,dermal,thinner,import,fifti,soft,caswellmassei,terrif,swamp,gentl,ident,moist,biggest,cheap,rosi,expens,hard,sexi,marshal,waxi,dispos,regular,hesit,flat,regist,beauti,fragrant,tini,remark,toxic,curiou,humid,aggress,small,crusti,clear,clarison,distinct,major
,afford,major,sweet,flimsi,green,botox,due,free,sexi,lemon,temporari,embarrass,real,latt,radiant,herbal,huge,dark,beauti,trac,hook,easiest,frustrat,squar,humid,telltal,simpl,familiar,favourit,younger,smoother,grape,brittl,delici,pain,luciou,soft,proper,modern,pinesol,masculin,southern,expens,bold,greasi,big,daytim,breath,small,fair,wide,looooov,stronger,este,glamor,huge,previou,mediocr,full,hot
,pricei,black,huge,aromat,correct,purg,mari,goo,tini,flutter,hard,romant,fortun,minim,bright,reappli,easi,aghast,humid,averag,sleek,real,steril,aw,profession,steep,high,herediteri,occasion,funni,facial,toffe,silki,romant,fine,fast,eleg,mach,minim,initi,stronger,detrement,overpow,biggest,thicker,lifeless,true,mellow,delic,difficult,rich,stylish,limp,straighten,pink,fabul,deeper,accomod,rich,seduct
,handi,similar,previou,horribl,love,cliniqu,handi,measlei,essenti,drab,flat,formal,heavier,soooooo,lighter,clarison,thick,adjust,flat,touchi,worri,statici,excess,bitter,singl,focus,natur,sad,sooth,understood,low,flimsi,powderi,import,rich,pee,signific,bacteri,green,unobjection,fair,suitabl,awar,looooov,deep,marin,extra,masculin,grapefruit,spici,curli,throuth,big,fingernail,steep,pee,overs,decept,tame,reccommend
,gross,slick,rich,stylish,softer,tini,previou,initi,subtl,initi,dark,luckili,big,empti,pure,grape,close,unremark,rough,fals,lightweight,coutur,sweet,scissor,cute,faint,oili,slight,tropic,wors,formadahyd,awsom,eleg,redeem,yve,miracul,loyal,unpleas,feminin,easi,subtl,metal,delici,fiction,neutral,straight,exot,weak,dreami,smelli,lightweight,favourit,straight,activ,hot,marvel,free,earthi,slipperi,nativ
,tini,delic,south,lower,happier,flat,small,overwhelm,hot,orang,real,artifici,toxic,sizabl,intox,bonniebel,solid,timid,free,fifti,pink,aromat,simpl,sharp,pink,skunk,dry,cheap,cold,aromat,similar,flaki,blue,modern,creami,cheap,lightweight,dimpl,pregnant,calech,simpl,huge,micro,dare,wateri,slick,thin,biggest,bottom,lyche,easier,outdat,heavier,hook,tame,lower,purpl,fast,pleasant,unremark
,masculin,mild,decent,wari,everydai,herbal,fine,burnt,oili,slight,profession,empti,dark,bare,popular,pure,extra,effortless,wors,expens,oili,expens,sunni,male,minti,evapor,greasi,steep,yellow,narrow,america,miracul,wise,initi,worthwhil,gorgeou,sticki,familiar,import,delici,mid,creme,clearer,usal,quick,curiou,shini,everydai,black,steep,moist,aw,short,rolli,beauti,proper,overwhelm,delight,facial,latest
,exact,extra,hook,big,black,awkward,essenti,cute,overwhelm,earli,regular,wick,higher,steep,big,mediocr,dry,weak,previou,hotel,regular,escad,essenti,dicontinu,lightweight,econom,ultim,juvenil,fine,juvenil,unbeliev,braid,hook,junki,smoother,activ,essenti,exit,rich,suitabl,facial,measlei,difficult,real,useless,goo,due,minor,cold,tropic,huge,sytptic,rich,demand,ultrasensit,odd,beauti,hot,safe,sooth
,dry,cheapest,delici,eyelift,fun,phenomen,real,hopeless,overpow,mellow,lemon,suitabl,tire,white,tacki,stupid,pure,green,light,full,special,goo,crazi,grate,bitter,narrow,sad,gynecolog,smelli,sooth,liquid,formadahyd,pink,bottom,retail,mild,masculin,shock,wild,flaki,easi,white,confid,sticki,herbal,easiest,white,familiar,rejuven,sech,pure,aghast,smaller,nick,clear,genuin,small,candlelit,inconspicu,regular
,creami,wors,bigger,touchi,hot,doubl,firmer,tropic,earli,bitter,sooth,slipperi,creami,econom,wet,luciou,flexibl,coutur,picki,small,local,touchi,precis,urin,dumb,wide,everydai,messi,fals,yellow,rich,wide,poni,contemporari,soft,red,mild,masculin,full,provoc,full,finsih,small,fair,silki,earlier,lucki,sweet,extra,unusu,low,clearer,close,sore,smoki,ugli,sudden,recogniz,small,dare
,clear,larger,cheaper,escad,doubl,lenght,delici,lyche,lemoni,spici,alittl,fiction,hormon,moister,solid,similar,overwhelm,high,curli,econom,skeptic,solid,smoother,hairbrush,main,easiest,smaller,modern,loyal,nativ,pricei,narrow,oz,upper,readi,main,cute,initi,effortless,soie,biggest,major,minti,contrari,full,thicker,larger,ador,tripl,bold,profession,imposs,hook,econom,floral,major,major,quick,deep,expens
,difficult,sick,thin,wateri,fortun,convinc,sensit,masculin,veganes,faboo,high,messi,salicyl,herbal,yve,faboo,feminin,neccessari,big,powerful,younger,spici,cheap,full,fine,wors,convini,fake,rough,regist,unnessesari,faint,terrif,averag,gorgeou,measlei,pure,aw,delici,dazzl,cute,amplifi,blond,effici,healthi,younger,tini,flat,vibrant,modern,oili,unruli,everydai,overr,strong,unremark,sooth,swamp,warm,steep
,rich,tammi,overpow,pure,radiant,flatter,sexi,complet,true,excit,heavi,gucci,delic,real,slight,cool,simpl,amairag,bright,choosi,uniqu,benefi,slipperi,urinari,dull,bitter,long,flaki,daytim,smart,short,formal,youth,dental,dead,anxiou,brilliant,kirkland,fine,reccommend,numer,clear,modern,slick,manag,averag,excit,measlei,efficaci,simpl,softer,rare,skeptic,intern,larger,gynecolog,due,earlier,honest,multipl
,femal,este,weak,swamp,pleasant,forgiv,upscal,flexibl,previou,real,bright,ooohh,hot,dramat,gloppi,enought,matt,narrow,solid,horrend,daytim,sensit,horribl,este,hot,aqualumier,rid,flyawai,herbal,reccommend,deep,wick,glamor,rid,fresh,este,coars,goo,radiant,uplift,matt,small,everydai,harsh,plastic,looooov,smooth,gucci,myriad,cool,proper,thick,flat,unus,full,delici,sharp,purpl,almond,fog
,transpar,latest,special,ident,coars,fiction,uniqu,wide,deep,complimentari,cute,pinesol,mild,crazi,thick,wide,cheap,extra,excit,aghast,delici,piti,strang,rosi,larger,harsher,tradit,wateri,import,romant,terrif,smoother,aliv,unremark,superfit,skeptic,sooth,soku,thicker,barnish,brown,initi,pure,sizeabl,essenti,strai,pricei,similar,cool,sinlg,dramat,fast,tame,stronger,pure,quicker,minti,soooooo,larger,import
,pink,perman,origin,trusti,huge,fake,short,micro,favourit,ultrafeminin,long,unhappi,econom,essenti,lightweight,subtl,spici,mach,true,dry,greasi,trac,true,firmli,thin,melti,happier,bold,seper,minti,gorgeou,pleasant,stronger,reccommend,starter,limit,weird,urin,dark,british,pricei,easiest,blue,seper,super,defect,pure,anxiou,lightweight,cheaper,wise,smelli,happier,regular,usabl,curiou,hook,real,organ,sore
,dramat,pure,handi,favourit,shini,rosi,extra,clearer,heavi,crisp,terrif,swamp,dramat,prone,regular,brunett,young,gucci,lighter,lenght,exot,fine,handi,reccommend,signific,hopeless,sexi,smoother,refresh,enjoy,silki,funni,wild,excit,thick,aw,mastei,grei,tini,pleasant,upscal,mintiest,visibl,mari,gentl,offens,casual,eleg,sultri,unreli,rare,lyche,crazi,fifti,cheaper,encas,spici,dreari,summeri,dim
,strong,male,fresh,perfumi,fake,subject,blue,anxiou,sleek,senior,mild,capric,singl,understood,real,rich,cheaper,nick,sensit,yellow,close,cheap,younger,formal,masculin,invis,essenti,crazi,crazi,signific,bitter,activ,sticki,shinei,lighter,lofti,rear,wide,sandalwood,lifeless,moist,constant,import,romant,small,grown,refresh,angl,strang,extra,faint,mid,high,heavi,green,barnish,bore,safe,import,ooohh
,full,suitabl,emolli,sumptuou,true,aqualumier,pricei,fingernail,extra,appeal,exact,limit,healthi,visibl,conveni,exact,super,stylish,weird,dull,real,terrif,terrif,appeal,short,smoother,wild,flutter,fabul,hopeless,huge,averag,signific,feminin,ghostli,crusti,numer,met,grown,sore,cheaper,import,facial,countless,happier,mid,lush,extra,smoother,fals,overwhelm,patti,creami,spark,spars,trusti,thermal,formal,main,slipperi
,incred,imposs,floral,vegan,sweet,guarente,obviou,smelli,skeptic,overdon,biggest,clearer,uneven,inflam,older,rolli,heavi,piti,hydrat,aliv,afford,defect,thin,mad,straight,gentl,tini,faint,sad,fast,light,faboo,masculin,stylish,bright,methylparaben,previou,sak,overbear,appeal,heavi,genuin,lucki,alarm,younger,wide,super,recogn,sacr,exot,previou,solid,gail,clearer,dens,focus,messi,stubborn,soft,formal
,hard,dicontinu,wet,male,gross,grai,flexibl,adjust,captiv,tart,document,encas,cool,unruli,sensit,sharp,unusu,real,tire,horribl,softer,precis,expens,uniqu,fragrant,daytim,extra,mad,easi,teen,dead,fals,fresh,hyacinth,true,formal,clarison,feather,extra,intern,plastic,exfolli,daytim,basic,sensit,inflam,happier,stylish,heavier,lifeless,beauti,pure,frizzi,adjust,creami,pricei,sexi,enjoy,retail,smaller
,este,goo,overwhelm,piti,unhappi,fuss,rich,formal,decent,zircon,oili,cheap,daili,huge,yellow,invis,neutral,sticki,readi,bright,sincer,clarison,humid,drab,wet,basic,previou,fingernail,alittl,sad,dramat,weak,sensit,smelli,cosmet,earli,muggi,depress,casual,earlier,sexi,potion,softer,limit,faint,dire,sensit,smart,emolli,big,kerastas,occur,extra,sharpest,transpar,purg,headi,unremark,complement,rid
,doubl,unpleas,gross,coutur,excit,tremend,harsh,nasal,glamor,strong,slipperi,clear,effect,male,super,deep,warm,fresh,waxi,goo,soft,bright,rid,easi,gentl,mari,pale,aggress,sensit,essenti,easier,decad,contemporari,unpleas,heavi,elus,periorbit,flaki,sophist,pregnant,sceptic,aerosol,hot,easiest,hot,ugli,tropic,sour,dark,easiest,beachi,weird,strong,unremark,thick,tini,extra,senior,matur,efficaci
,easier,ghostli,essenti,ific,unbeliev,smaller,beauti,drab,crisp,familiar,unusu,focus,huge,clear,lip,pricei,daytim,closest,oz,previou,stronger,gucci,dread,loos,coars,rougher,wearabl,effortless,everydai,flaki,strong,genuin,sexi,lauryl,fabul,dental,perfumei,thwe,british,britnei,smoother,larg,quick,tingli,wise,romant,youth,pure,refresh,fruiti,harsh,slick,profession,thin,bright,sore,expens,romant,profession,sqeez
,familiar,rejuvinol,worthi,unremark,origin,fingernail,multipl,multipl,gorgeou,essenti,sad,vegan,dull,harm,aqualumier,suitabl,potent,white,freder,oz,lemon,rejuvinol,lightweight,rejuvinol,gail,unhappi,smoother,atleast,younger,flutter,decad,bacteri,chanel,fals,pure,minim,sour,greatest,lazi,familiar,difficult,smoother,discourag,bacteri,tini,tangl,waxi,unbal,sophist,dewi,lush,freder,beauti,import,este,metal,gloriou,wors,caswel,fuller
,accur,soooooo,smallest,hefti,worthwhil,fair,sandalwood,thierri,floweri,main,nifti,basic,harm,skeptic,cheaper,dental,perfumei,limit,huge,scalei,dark,curiou,fuss,pimpl,meaningless,sick,strong,unexcus,flutter,fade,sweetish,uniqu,softer,passion,horribl,longest,everydai,multipl,author,wick,previou,bake,orang,newest,tame,bottom,easi,hook,local,astound,loos,steep,natur,smooth,masculin,sexi,local,hyacinth,delici,wors
,minor,sore,heavenli,impecc,previou,formal,french,sumptuou,daili,latest,femal,thicker,larger,fine,strong,grown,greasi,crisp,harsh,bake,familiar,skill,tropic,goo,safe,pinesol,ideal,narrow,gentl,decor,super,raw,rough,lucki,averag,biggest,smoother,britnei,sensual,soku,similar,ordinari,funni,brittl,bright,gener,real,ini,unusu,masculin,simpl,focus,gillett,expens,bigger,nude,everydai,flimsi,major,teen
,sweet,upper,pleasant,sticki,distinct,huge,orang,hot,clear,glamor,sour,odd,visibl,trac,dramat,unpleas,profession,gorgeou,phytodefris,clearer,fair,limit,temporari,unhappi,facial,minim,creami,sweet,minti,full,accur,wonderul,pleasant,real,pale,multi,doubl,excess,doubl,grate,gorgeou,fanci,larger,strong,seper,braid,hook,distract,gloriou,marvel,skeptic,similiar,black,medicin,darker,empti,herbal,tart,ideal,earlier
,high,mid,excit,easiest,super,radiant,bigger,clear,lacquer,revolt,sharp,safe,puriti,touchi,hot,dehydr,smoki,quicker,sweet,heavenli,worthwhil,ebubbl,instantaneuo,judg,greatest,clearer,yellow,rave,gener,celin,dark,wors,peski,burden,everydai,starter,preorbit,bold,contemporari,averag,layer,numer,sheer,slim,bottom,activ,high,deduct,rich,wors,semi,everydai,refresh,feather,light,hairbrush,sudsi,longest,relax,grown
,compact,mach,mini,huge,darker,stupid,picki,fast,hippi,rougher,reliabl,faux,clear,salicyl,sharp,tammi,unnatur,refresh,everydai,deserv,floral,yellowish,respons,safe,rich,veteran,flat,masculin,picki,benefi,daili,conveni,lucki,poni,daili,afford,procduct,experinc,oili,goo,wet,formal,terrif,horribl,lighter,limp,weekli,escad,allerg,loos,close,burnt,subtl,easi,larg,understood,high,full,cleaner,magic
,lightweight,reek,minti,soku,exorbit,hook,super,quick,yummi,mild,delic,favourit,uncomfort,allth,rid,tinit,masculin,sore,blond,frizzi,cliniqu,shock,synthet,burnt,easier,refresh,britnei,wide,thick,seduct,caswel,yanke,afford,urin,cherri,liqu,este,adult,friendli,aggriv,super,latest,hydrat,crazi,heavi,mistreat,sour,looooov,huge,surpris,lighter,rotten,deep,gross,crazi,gucci,cheaper,aw,happier,rejuvinol
,memor,huge,pure,flyawai,brittl,healthi,doubl,barnish,heavenli,major,ultim,weird,past,fifti,cheap,defect,brown,looooov,regular,braid,huge,clean,este,barnish,kirkland,newest,elementari,uninterrupt,deep,wide,hot,stip,refresh,pee,greasi,younger,tropic,aromat,everydai,older,softer,flaki,smoother,minti,distinct,horrend,minor,cave,minti,aw,plastic,minim,sensit,soft,sad,rougher,main,hungri,astound,tingli
,loos,steadi,darker,gucci,transpar,thinner,nearest,feather,earthi,sick,fake,fake,excess,proper,wors,reccommend,easier,skunk,bigger,wari,middl,darker,mistral,mediocr,extra,inflam,feminin,major,moist,aghast,refresh,slim,hard,calabrian,white,loos,free,quicker,tire,rougher,honest,onlin,casual,incred,lusciou,skill,concentr,gynecolog,lush,fog,warm,profession,unhappi,sharp,pearliz,horribl,smallest,ador,spun,safest
,skeptic,empti,sooth,lighter,larg,worthwhil,hook,green,sambac,straightforward,sophist,rich,starter,oili,perfumei,bake,sugari,telltal,bare,curiou,powderi,harsh,bitter,smart,clear,feather,murad,celin,slight,import,dirti,clinqu,strang,delet,earli,clearasil,clean,procduct,brown,wari,tingli,mild,dread,este,damp,similar,uniqu,reccommend,aliv,skunk,hard,goo,unruli,maxi,black,usabl,beta,honest,sticki,rollerbal
,long,wick,play,aw,delic,smooth,expens,effici,shini,crazi,greasi,smart,tini,harsher,hazel,spars,blue,faint,heavi,gladwar,green,cheaper,dull,purg,free,grape,rich,stubborn,spici,looooov,unnatur,unremark,huge,viril,occasion,precis,natur,olai,past,urin,incred,fart,wors,clean,delici,smoother,wild,floweri,top,experinc,organ,flyawai,effect,everydai,patient,awak,magic,flutter,slight,ific
,big,subtl,opaqu,overbear,beauti,initi,afford,dental,sophist,pigment,wors,dim,greatest,hind,spars,lacklust,powderi,hard,marvel,lacklust,small,subtl,stiff,steril,cold,effici,gentl,initi,warm,grape,uniqu,urinari,true,heavi,subtl,pain,fals,rave,lemon,excit,sensit,oilier,dead,aforement,pricei,faint,este,raw,thick,dare,safe,remark,suppl,real,girli,faboo,lemon,unencumb,mild,rosi
,daytim,skeptic,concentr,subsequ,incred,youth,billi,past,fragrant,easi,ideal,capsul,close,free,friendli,cheap,matur,sultri,shampur,pinesol,terrif,crisp,mild,embarrass,weird,fake,crazi,smart,profession,fingernail,spectacular,bake,expens,gabbana,younger,liquid,lemon,plastic,wide,este,proper,hardest,mild,tan,lucki,aggress,afford,hesit,fine,mari,sheer,unpleas,sticki,excit,supermodel,crazi,delic,activ,specif,defect
,pleasant,hard,nicer,unpleas,quick,aw,olfactori,maximum,lusciou,defect,grapese,bacteri,occasion,mad,biggest,slight,gorgeou,softer,difficult,focus,cheap,uniqu,warmth,true,happier,devoid,funni,looooov,solid,honest,indent,sweetish,close,rougher,tini,dumbfound,familiar,unremark,greatest,thierri,harsh,grown,cool,similiar,cheap,crazi,unhappi,floral,sunni,hind,maximum,oldest,cool,slick,ultim,goo,heavenli,beta,heavier,wicci
,pricier,pinesol,thicker,cheapest,import,real,young,lanc,concentr,reccommend,similar,accomplish,smaller,dry,intimid,trac,afraid,aqualumier,fabul,dump,extra,mediocr,fresh,wors,afraid,quick,larg,urin,larger,elementari,proper,alarm,bottom,enlighten,primari,averag,west,complimentari,distinct,yellow,import,sinlg,fast,sicken,cheaper,excit,warmer,ident,strong,spearmint,manag,steadi,weird,unhappi,quicker,experinc,divin,defect,bacteri,gynecolog
,fast,grown,softer,sharp,sparkli,brunett,steep,easiest,deeper,amus,afford,fingernail,smoother,suitabl,rosi,sech,pari,blue,herbal,apar,highest,straigten,unbeliev,favourit,readi,upper,proper,yellow,essenti,convinc,doubl,incred,compress,cool,allerg,superfit,curiou,onlin,short,fair,clear,high,clarison,telltal,sticki,racial,citrusi,refresh,readi,flutter,typic,narrow,sad,formal,younger,complex,smaller,amairag,wise,impecc
,previou,handi,clunki,fake,young,dull,matur,suitabl,gloriou,static,youth,ultim,minim,doubl,romant,daytim,favourit,hypnot,delic,dark,white,delici,larger,soooooo,suppl,curiou,decent,romant,clear,luciou,natur,dimpl,gail,herbal,beauti,outdat,full,sharp,retail,lyche,exact,vaselin,elementari,lousi,worthwhil,divin,oili,huge,lucki,pimpl,facial,activ,lusciou,narrow,purpl,medium,blackberri,male,ad,perman
