,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,free,real,wors,bewar,onlin,real,is,inexpens,high,e,is,have,customiz,t,mani,big,sorri,free,long,useless,sound,fals,new,possibl,video,simpl,fashion,clunki,bulki,vulner,compat,soft,less,plastic,simpl,aftermarket,cheap,loud,full,bluetooth,smaller,small,connector,connect,long,silver,dont,the,last,larg,looser,rington,color,avail,mani,heavi,bluetooth,differ,easier,quiet
,new,firm,amazon,motorola,customiz,compat,frustrat,easi,neat,heavi,have,extra,such,intuit,overal,total,attach,second,heavi,state,second,fine,seriou,looser,walki,extend,newer,tight,extra,free,sound,basic,local,wonder,decent,left,newer,logitech,flimsi,idiot,dont,nextel,mobil,except,smart,first,conveni,tough,certain,i,long,difficult,extra,hard,sound,close,trendi,enough,ptune,smart
,snug,plastic,virgin,beauti,similar,cheapli,most,loud,dual,t,ident,z,short,plastic,old,improp,thinner,outsid,sure,intern,impract,call,flip,includ,deper,shini,useless,low,lighter,least,walki,audiophil,see,tight,appeal,low,old,bui,accessori,sprint,cheap,sanyo,strong,unauthor,tough,bold,extra,consecut,overal,flip,clean,second,nextel,primari,pocketpc,overal,readi,littl,microsd,sorri
,hard,consider,protect,consecut,close,short,own,solo,e,ugli,local,longer,easi,bui,pink,akin,been,open,digit,huge,slim,exist,prone,open,gadget,incom,upper,real,virgin,primari,like,replac,littl,hot,uncomfort,intuit,easi,sharp,hot,local,easier,genuin,bluetooth,durabl,better,origin,audiophil,much,consider,abl,cellphon,blackberri,googl,time,direct,solid,wors,narrow,cellphon,full
,dont,larg,dont,open,normal,retract,hard,amazon,easi,abl,ok,plastic,protect,logitech,differ,simpl,lighter,x,clear,audio,vibrat,impract,big,better,t,main,fine,fine,close,sprint,short,earli,possibl,short,viewabl,inaccur,larger,profession,sound,flimsi,video,soft,lower,frustrat,connector,triangular,slight,deper,less,replac,visibl,cheap,sever,mani,sever,logitech,is,sanyo,uncomfort,invalid
,much,bulki,smaller,dual,fulfil,x,protect,same,quiet,origin,new,previou,clear,se,expert,second,jealou,low,prepaid,clunki,adit,lower,expens,swivel,long,due,cellphon,exist,silver,mid,overal,initi,vibrat,intuit,x,better,pink,purchas,sever,x,full,heavi,non,horribl,low,abl,vibrat,possibl,invalid,cellphon,avail,littl,addit,addit,left,loud,antenna,zoom,gb,durabl
,i,like,big,pink,friendli,direct,occasion,narrow,wirefli,have,shape,open,awar,second,strong,freakin,soni,silver,basic,heavi,nifti,stabl,top,few,thick,care,x,blackberri,coupl,possibl,much,soni,unlock,triangular,overal,hing,stuck,difficult,open,mm,solid,more,old,few,protect,overal,big,standard,lousi,second,i,e,decent,sure,flip,windi,cheap,tha,looser,x
,these,extend,long,difficult,audio,new,delic,back,samsung,univers,verizon,enough,retract,primari,hing,few,slight,compat,lighter,lighter,exact,awar,quiet,exact,upbeat,nextel,googl,clear,dont,low,qwerti,bui,sdhc,pretti,last,close,such,well,bulki,fellow,thicker,high,sure,manual,slim,due,much,exist,blue,bluetooth,hing,automat,vibrat,heavi,pink,i,compat,small,closer,manual
,premium,includ,looser,bui,x,deper,retract,unbeliev,sound,total,unsur,cheapest,rare,main,loos,awar,worl,easier,state,long,real,unobstruct,hotsync,adjust,least,rosei,smooth,sure,tradit,same,full,incom,snugli,main,strongest,old,younger,soft,previou,awkward,white,visibl,much,fast,clear,friendli,amazon,big,smart,noisi,sync,muffl,direct,intuit,old,sure,free,t,fashion,inadequ
,expens,necessari,proprietari,unbeliev,activ,least,seriou,dont,weird,less,gmail,such,plastic,less,retail,virgin,neat,vulner,difficult,silicon,better,silver,reluct,newer,plastic,univers,tough,bluetooth,inevit,upgrad,video,inexpens,first,sprint,stereo,limit,flip,sound,cradl,short,loos,video,big,narrow,displeas,stronger,beauti,pink,pink,bulki,motorola,hotsync,overal,simpl,local,stupid,heavi,free,shallow,narrow
,flimsi,sprint,next,avail,tough,wirefli,back,small,local,avail,dual,call,soni,thin,earpiec,heavi,appeal,old,vast,ptune,slight,frustrat,plastic,standard,such,same,high,cute,desktop,x,audiophil,hard,descript,irreplac,abl,top,bargaincel,beat,virgin,earli,e,frustrat,standard,wa,margin,most,normal,due,clear,muddl,initi,have,hard,littl,cheap,snugli,painless,few,us,exist
,answer,addit,nonreplac,hing,have,variou,numer,adjust,biggest,durabl,much,soft,hot,basic,top,i,similar,cute,silent,firmwar,earbud,blue,e,est,sound,expens,clear,digit,exact,narrow,frustrat,certain,intuit,local,color,big,short,wider,silli,total,avail,mani,surpris,previou,green,own,proprietari,lousi,pocketpc,rug,flip,work,bargaincel,flip,clear,crappi,expens,tight,micro,static
,erron,specific,stereo,origin,dry,inexpens,soft,awar,gener,sure,sync,wise,same,expens,enough,full,lcd,better,aw,tough,least,huge,old,accessori,leyendo,littl,frustrat,cheap,recharg,littl,consider,handi,uncomfort,variou,useless,wide,fast,tight,have,best,short,sorri,gener,audio,funni,old,small,surpris,own,own,shape,absolut,simpl,major,vibrat,happier,long,fast,compact,impract
,accident,unbrand,vibrat,old,old,i,lighter,simpl,more,see,fanci,compat,previou,retract,nextel,dont,extend,big,minor,everytim,i,small,dissapoint,local,useless,sanyo,i,bulki,few,less,strong,hot,slick,blackberri,pocketpc,clunki,new,second,bluetooth,accessori,real,audiophil,useless,bui,back,protect,interfac,hing,younger,silent,intuit,silent,intuit,static,exact,cheap,specif,windi,univers,thinner
,long,better,outsid,buggi,ok,cute,loos,scratch,slim,highest,wma,easi,irrit,real,plastic,horribl,sister,standard,pleasant,faith,qwerti,horribl,pleas,dissapoint,lucki,thick,much,short,curiou,conveni,larger,happier,younger,inher,few,suppos,solid,childish,smaller,better,audio,newer,narrow,stabl,dyslex,entir,basic,audio,stereo,old,curiou,flip,wors,polit,have,durabl,longer,hard,pricei,fit
,necessari,expens,help,bluettoth,top,extend,awkward,abl,standard,rid,fine,triangular,bluettoth,extra,compat,flimsi,trip,safe,much,simplist,smaller,connect,smaller,invalid,much,bright,sure,open,old,fals,is,defect,accessori,static,se,imposs,us,been,pink,big,seriou,convinc,free,happier,overal,veri,compat,free,spare,clear,gadget,virgin,main,fanci,cute,visibl,same,friendli,bui,big
,last,free,high,lighter,appeal,insignific,had,audiophil,main,fast,durabl,front,direct,like,extern,bewar,seam,reduc,amazon,tangl,friendli,less,main,reluct,simpl,black,regular,outsid,need,durabl,micro,long,front,right,real,heavi,concret,strong,wonder,sever,high,loud,basic,extern,bewar,these,tough,tight,big,unbrand,compat,much,handsom,seriou,motorola,caom,mute,customiz,mp,fine
,past,close,wireless,wa,least,charger,silli,loos,logitech,newer,ipod,bluetooth,is,differ,smart,next,nokiausa,flimsi,certain,sdhc,lighter,invalid,less,follow,local,sound,intuit,smooth,smart,small,difficult,short,initi,replac,actual,hot,silli,newer,abl,solder,curiou,bewar,top,premium,childish,imposs,cheaper,abl,older,frustrat,e,overnight,audio,low,numer,clunki,small,grayish,regular,own
,difficult,everydai,necessari,retract,fit,hard,singl,function,upper,rington,sever,is,extern,hard,distort,fashion,reliabl,t,cheaper,pink,univers,wide,limit,bare,true,big,wire,compat,logitech,long,bulki,tight,intern,few,follow,possibl,standard,compat,walki,virgin,funniest,real,decent,least,less,mislead,huge,v,reliabl,hassl,such,close,high,defect,simpl,pocketpc,older,happier,open,bigger
,tight,low,bore,second,bulki,local,direct,late,prettier,loud,numer,standard,fit,small,bulki,samsung,minus,standbi,outer,fast,less,super,beat,limit,sunni,rare,thinner,flip,initi,easi,quick,less,plastic,alcanc,sever,enough,power,long,loos,have,soni,pinkish,attach,audiophil,left,frustrat,thinner,overal,cntrl,secur,sever,t,extern,sever,thicker,simpl,difficult,idl,gentl,tough
,attach,triangular,sprint,imposs,loud,friendli,rough,unlock,curiou,tough,wireless,heavi,audiophil,have,krusel,durabl,andd,extra,sdhc,bluetooth,difficult,cellular,choppi,christma,ipod,fix,bulki,overal,light,exact,local,ok,big,frustrat,power,latch,unabl,constant,fine,wide,pink,gud,plastic,recent,have,dyslex,fit,amus,local,last,nifti,everytim,unlock,sound,much,expens,danger,wire,caught,soft
,horribl,onlin,retract,call,difficult,disabl,certain,motorola,littl,full,ar,blackberri,low,best,high,tore,find,logitech,eargel,vast,awar,hard,unabl,gentl,free,horribl,long,intern,bui,virgin,real,sound,irreplac,long,spare,sprint,martphon,horribl,local,enough,certain,onli,slim,difficult,call,best,appeal,impract,video,expens,popular,inconsist,tough,enough,slow,regular,quiet,durabl,sort,triangular
,basic,horribl,need,darn,file,unobtrus,flip,blackberri,numer,protect,ericson,veri,local,easi,offici,loud,tee,close,slim,abl,fine,sound,extra,pink,lousi,old,quick,top,compat,horribl,vibrat,mauv,wireless,littl,main,univers,tracfon,cheap,extern,see,exact,deper,expert,wors,regular,hot,lousi,old,front,close,quiet,import,sorri,high,consider,open,wireless,bluetooth,dream,secur
,mani,time,terrif,lesser,aw,bulki,quick,rid,power,few,wire,vibrat,thick,irrit,integr,smart,alwai,best,ptune,big,secur,free,bargaincel,signific,choppi,irrit,low,protect,fine,extend,necessari,standard,proper,gmail,enough,these,static,is,windi,whole,regular,basic,overdu,free,second,dont,caom,small,thin,motorola,last,old,bulki,protect,symmetr,excit,terrif,crappi,sustain,safe
,aw,hand,much,mani,sure,bewar,synchron,thick,rington,reason,cool,small,intuit,much,durabl,mani,incid,few,extra,horribl,compact,minuscul,true,simpl,power,fluoresc,sever,quick,mani,lousi,compact,like,imposs,polyphon,back,abl,neat,standard,thicker,abl,everytim,lock,have,sound,univers,larg,plastic,major,rug,onboard,clear,stereo,tight,flimsi,second,call,low,sure,whoo,accustom
,white,hard,major,everytim,irrit,mute,outsid,exist,ya,easier,oper,invalid,origin,useless,intern,short,swear,triangular,vibrat,thick,like,last,unlock,main,sticki,e,loud,due,slick,extra,bright,previou,tediou,white,boxwav,like,nifti,top,extra,accept,left,wa,sound,alcanc,difficult,solid,local,sure,my,stupid,earpiec,best,us,main,fast,closer,virgin,unlock,sidewai,us
,care,suppos,mani,dial,bottom,hotsync,shoddi,low,bulki,hing,crucial,flat,horribl,invalid,slow,univers,disconnect,smaller,cool,hard,imposs,local,close,difficult,burn,other,next,activ,approxim,open,huge,friendli,audio,cheaper,care,tight,left,littl,customiz,own,adjust,cheapli,ar,pic,surpris,ipod,earli,expens,virgin,convinc,wireless,okai,durabl,wors,is,is,looser,exist,came,idiot
,easil,invalid,hard,fit,hi,fulfil,nonexist,intuit,smooth,least,erron,useless,slight,leyendo,razor,separ,iit,intuit,loud,decent,seriou,unauthor,newer,top,younger,small,slimmer,thinner,decent,black,pleasant,open,obviou,imagin,intuit,inexpens,piti,idiot,funni,previou,half,light,silent,better,own,caom,prone,cheap,digit,white,fer,better,fit,pleas,decent,luckili,versatil,closer,multipl,old
,until,fast,improv,onlin,younger,reason,ventur,hing,fast,due,spotti,pink,blackberri,variou,everydai,hi,server,frustrat,next,unabl,due,seriou,larg,window,wors,fashion,durabl,samsung,frustrat,easier,certain,digit,bulki,spare,static,bulki,my,intuit,short,former,littl,fake,sansa,small,x,plastic,be,have,normal,altern,convinc,activ,monthli,plastic,free,delic,overal,power,relent,reason
,headset,did,small,contrari,walki,is,societi,sophist,exact,incom,conveni,technic,newer,i,short,onli,ten,littl,plastic,low,rel,univers,thinner,shini,digit,mani,cntrl,e,vast,overal,ok,sever,blue,intellisync,old,long,suppos,trendi,thin,pink,accident,strong,vast,faith,consider,red,black,hot,uncomfort,gb,have,i,samsung,stupid,loos,left,new,sprint,memori,loud
,entir,advertis,outer,protect,carphon,replac,faux,hot,static,bui,useless,nextel,hard,digit,bottom,deper,contour,harsh,fanci,major,sever,registri,est,sucess,accur,local,vibrat,unbrand,speedi,separ,care,cheap,newer,prettier,hard,regular,reliabl,hi,exact,miss,i,quick,pain,blue,durabl,extra,real,thrifti,fast,long,nextel,sever,sound,mute,bright,hot,friendli,convinc,namebrand,mm
,differ,rug,launcher,sanyo,headphon,got,premium,luckili,cute,last,technic,abl,thicker,newer,happier,rough,minut,real,scratch,gb,is,avail,slight,silver,next,open,short,fals,out,next,higher,back,second,high,plastic,small,cheapest,sure,compact,mani,hei,stuck,veri,ipod,i,compat,bui,extra,origin,horribl,confus,daunt,dual,solid,micro,compat,extern,samsung,error,specific
,sprint,predict,left,exact,former,fashion,duplex,imposs,care,function,extend,connect,nextel,manual,thinner,basic,footag,fast,hei,sever,function,loos,signific,soft,littl,thin,sound,numer,send,desktop,extend,clear,eargel,doesnt,left,mild,sister,see,true,cool,mani,dont,make,skeptic,tediou,crappi,cust,soft,is,plastic,heavi,overal,is,due,sprint,corpor,quicker,snug,standout,ok
,state,unabl,usabl,proprietari,absolut,closer,mercad,industri,most,suck,onlin,silver,sprint,stupid,simpl,real,express,deper,fast,such,avail,heavi,useless,long,smart,earli,blackberri,trendi,full,invalid,expens,lousi,gadget,crucial,heavi,best,damag,earli,direct,left,pleas,major,consider,replac,narrow,other,cute,vulner,longer,mauv,nokia,expens,normal,exterior,least,technic,tradit,origin,punchout,hi
,quiet,highest,prettier,adit,incred,valuabl,bubbl,off,compat,connect,upper,frustrat,small,soni,care,enough,flawless,specif,gadget,front,higher,enough,bui,technic,improv,everydai,outweight,difficult,loud,need,smooth,origin,exponenti,harsh,antenna,incom,ar,solid,slim,smaller,thinner,nightli,delic,quiet,past,simpl,terrif,littl,samsung,decent,dont,serial,younger,technic,like,amazon,plastic,newer,pasar,simplist
,cool,audiophil,clunki,suck,hot,same,laugh,extern,cheaper,unus,recent,replac,wirefli,specific,next,flexi,below,magenta,overal,bigger,mm,passabl,long,shoddi,third,reason,surpris,lousi,carphon,intuit,thick,pink,googl,wa,bewar,sucess,desktop,wa,usual,much,frustrat,open,bigger,initi,hot,delic,wireless,iit,light,unabl,addit,sprint,cheaper,close,such,sever,big,entir,bother,weird
,rug,latch,cheapest,anyth,protect,hing,disagre,exterior,is,cybershot,dont,spotti,complet,compat,non,imposs,indestruct,stereo,compact,dual,launcher,loud,open,flip,monthli,see,fast,motoral,extend,function,extern,enough,confus,explan,purchas,window,cheezi,deper,much,quiet,extern,rough,sanyo,still,graphic,fals,few,these,extra,headset,silli,last,real,open,triangular,least,extend,earli,inconsist,larg
,cellular,shini,huge,enough,power,silent,lt,est,closer,flimsi,frustrat,video,real,extend,sure,will,ebai,miss,avail,difficult,free,accessori,blank,wireless,regular,imagin,soni,commonplac,triangular,mute,samsung,quick,addt,heavi,similar,local,veri,secur,left,univers,bui,ampl,samsung,crucial,easi,pleas,luckili,cntrl,horribl,difficult,samsung,ident,bright,silicon,accident,prettier,hard,thin,joker,thrifti
,unbeliev,sdhc,wigl,challeng,mere,extran,suitabl,sorri,quick,imposs,expens,buggi,youll,high,abl,fame,thought,dual,america,aw,video,old,care,bulki,stupid,convinc,quiet,front,spare,big,muffl,top,work,audibl,possibl,clumsi,sansa,clean,golden,happier,pleasant,monochrom,secur,vibrat,least,work,work,specific,frustrat,full,connector,luckili,wireless,mislead,secur,necessari,unavoid,wireless,dear,much
,ipod,illumin,limit,martphon,triangular,these,bathroom,reliabl,short,wirefli,power,mani,inexpens,ampl,less,mm,believ,convinc,enough,consider,rattl,sprint,sever,audiophil,bigger,walki,dual,outer,sound,ideal,choppi,technic,loos,either,impract,bigger,bluetooth,everydai,quiet,entir,orient,margin,worl,futur,handi,loud,loud,real,larg,homepag,fanci,dont,thick,easier,smaller,origin,alright,caom,messi,bitpm
,includ,digit,short,exchang,vibrat,basic,recomend,skool,connect,unauthor,out,fast,fast,local,carphon,old,glanc,hi,separ,much,huge,better,flimsi,corpor,cheaper,have,extend,suppos,upgrad,short,motorola,clean,nativ,noki,least,lesser,ahhh,do,mani,outsid,durabl,fat,reason,unbear,weak,have,mute,us,quiet,is,big,bulki,true,reason,unabl,main,direct,safe,chord,vibrant
,do,full,numer,outer,smart,decent,swai,manual,bookmark,horribl,cybershot,state,easier,daili,local,largest,imagin,simpl,low,last,bright,freakin,pain,friendli,reliabl,exist,e,extend,samsung,stupid,slight,accustom,few,gift,customiz,bust,upon,rebateshq,numer,treo,desktop,hershei,christma,amus,huge,stupid,legibl,horribl,qwerti,origin,power,wors,regular,horribl,initi,light,technic,better,explicitli,dead
,unobtrus,futil,oili,digit,pictur,cheaper,drag,predict,x,addit,true,v,terrif,newborn,clear,bore,wonder,solid,initi,least,newest,due,plu,expens,is,longer,synchron,third,huge,plastic,thin,connect,legibl,higli,pink,total,boot,bulki,care,loud,blackberri,invalid,miss,adhes,disabl,reason,ok,happier,dont,enough,bulki,useless,quick,stereo,thin,e,protect,idiot,critic,uniqu
,darn,such,qualm,staff,special,strong,wrist,type,such,nextel,kinda,variou,reluct,handi,close,extra,anti,i,decent,thin,minor,close,have,size,i,is,protect,technic,quick,difficult,terrif,unabl,problemat,approxim,normal,unintuit,alot,longer,friendli,rug,everydai,ever,season,damag,caom,short,unabl,get,cool,certain,durabl,adit,super,highest,narrow,black,initi,true,plung,front
,regular,trendi,instal,purchas,beat,wonder,lens,customiz,googl,appeal,cryptic,i,last,care,desktop,shini,insist,specific,have,stereo,vast,secondari,essenti,major,last,abl,intern,is,walki,logitech,soni,reason,quad,slick,dont,beauti,band,silicon,cute,safe,surpris,touch,frost,desir,cute,last,untrustworthi,activ,useless,blank,wirefli,inexpens,necessari,real,wonder,straight,local,pale,dorki,sever
,activ,top,tec,brief,spare,pain,recommand,dork,rude,extra,care,fluoresc,mp,tight,younger,due,foot,state,tight,intellisync,blue,wonder,solid,seriou,avail,friendli,pinhol,sanyo,terrif,servic,secur,is,noisi,present,loud,mute,independ,ipod,current,activ,shoddi,haga,trackbal,inaccess,accident,back,closer,rough,mute,indistinguish,razor,clunki,e,happier,friendli,previou,motorola,much,els,rosei
,sent,onboard,nonetheless,blend,rington,function,rosei,obex,safe,expens,mani,incom,red,ok,harder,certain,particular,fashion,redial,clumsi,overal,care,connect,standbi,lighter,dead,compat,sever,stupid,adhes,hing,crappi,hear,nuff,hing,recharg,nearli,sdhc,bold,lighter,these,cheezi,zoom,newer,t,connect,steep,help,call,smaller,cheaper,like,pink,wireless,frustrat,like,basic,virgin,sorta,erron
